properties.subDivision,Longitude,Latitude
AZ,-112.192487,35.257088
ID,-111.984058,43.480217
AZ,-111.699135,33.391517
AZ,-111.719613,33.436389
AZ,-110.942771,31.335263
AZ,-111.686402,33.32028
AZ,-111.733688,33.449119
AZ,-111.722788,33.378185
AZ,-111.687499,33.267135
ID,-112.020592,43.482214
UT,-112.525092,37.043263
AZ,-111.735914,33.393473
ID,-112.017997,43.510632
AZ,-111.75311,33.423154
UT,-112.648049,38.292877
AZ,-111.755503,33.365103
ID,-112.057874,43.496163
AZ,-111.72121,33.235251
AZ,-111.756496,33.336324
AZ,-111.835634,33.5892
AZ,-111.788635,33.415702
MT,-111.184186,45.772416
AZ,-111.754742,33.297262
AZ,-111.789302,33.378528
ID,-112.119809,43.436657
AZ,-111.802742,33.380403
AZ,-111.886672,33.651993
AZ,-111.823369,33.422837
AZ,-111.892082,33.629201
AZ,-111.83927,33.452086
AZ,-111.881705,33.581928
AZ,-111.62028,32.779647
AZ,-111.80737,33.334768
AZ,-111.790938,33.276776
AZ,-111.793388,33.281521
AZ,-111.823646,33.350859
AZ,-111.835304,33.379338
AZ,-111.885344,33.539235
AZ,-111.840709,33.392351
AZ,-112.119695,34.326371
AZ,-111.857241,33.415381
AZ,-111.865524,33.43193
AZ,-111.821808,33.292272
AZ,-111.87108,33.432722
AZ,-111.900488,33.523554
AZ,-111.863275,33.393585
AZ,-111.84243,33.320237
AZ,-111.925632,33.584891
AZ,-111.858603,33.366258
AZ,-111.837966,33.289212
AZ,-111.943711,33.625365
AZ,-111.908455,33.494536
AZ,-111.877947,33.393416
AZ,-111.990874,33.753656
AZ,-111.712137,32.877244
AZ,-111.909328,33.465051
AZ,-111.875158,33.335686
AZ,-111.84153,33.218061
AZ,-111.926588,33.479918
AZ,-111.976219,33.641069
AZ,-111.857756,33.259717
AZ,-111.910217,33.421425
AZ,-111.733709,32.879252
AZ,-111.756041,32.939557
AZ,-111.909527,33.394541
AZ,-111.859451,33.234614
AZ,-111.887846,33.306504
AZ,-111.925918,33.415847
AZ,-111.984418,33.599341
AZ,-111.912391,33.349598
AZ,-111.931536,33.377789
AZ,-112.012759,33.62688
AZ,-112.031676,33.670068
ID,-112.435513,42.859303
AZ,-112.028928,33.640193
AZ,-111.958688,33.407133
AZ,-111.945152,33.363297
AZ,-112.013564,33.579988
AZ,-111.985696,33.480701
ID,-112.360095,43.195973
AZ,-111.961841,33.377772
ID,-112.451916,42.889931
AZ,-111.945084,33.305794
AZ,-112.000941,33.478704
AZ,-111.977738,33.393262
AZ,-111.963814,33.348755
AZ,-111.994354,33.437111
AZ,-112.013276,33.494954
AZ,-111.962697,33.320435
ID,-112.465672,42.910992
AZ,-112.066078,33.640884
AZ,-112.137428,33.865495
AZ,-112.333591,34.585356
AZ,-111.961173,33.281288
AZ,-112.064334,33.607089
AZ,-112.029725,33.486675
AZ,-111.981491,33.331169
AZ,-112.082489,33.655056
AZ,-112.04715,33.538022
AZ,-112.127866,33.798988
MT,-109.689773,48.555026
AZ,-112.01386,33.407552
AZ,-112.046206,33.50881
AZ,-112.06471,33.565782
AZ,-112.029766,33.450139
AZ,-112.113022,33.70858
AZ,-112.108207,33.683401
AZ,-112.098098,33.637212
AZ,-112.099237,33.639804
AZ,-111.995094,33.30464
AZ,-112.06176,33.4952
AZ,-112.02912,33.378502
AZ,-112.065566,33.46509
AZ,-112.084833,33.509799
AZ,-112.143118,33.698853
AZ,-112.100553,33.552728
AZ,-112.083759,33.494463
AZ,-112.133486,33.655112
AZ,-112.09298,33.522001
AZ,-112.120252,33.610293
AZ,-112.065667,33.429729
AZ,-112.082117,33.451167
AZ,-112.453364,34.774305
AZ,-112.108586,33.5237
AZ,-112.072738,33.391919
AZ,-112.133587,33.581546
AZ,-112.116706,33.509245
AZ,-112.110857,33.480186
AZ,-112.056134,33.30578
AZ,-112.151727,33.61119
AZ,-112.132621,33.526755
AZ,-112.134656,33.523618
AZ,-112.128367,33.494375
AZ,-112.200547,33.71165
AZ,-112.098666,33.378222
AZ,-112.168134,33.596646
AZ,-112.153843,33.538086
AZ,-112.184845,33.636408
AZ,-112.439481,34.548785
AZ,-112.18675,33.637815
AZ,-112.457411,34.598155
AZ,-112.135001,33.450994
AZ,-112.202431,33.670214
AZ,-112.014169,33.039095
AZ,-112.014887,33.037128
AZ,-112.179884,33.551114
AZ,-112.185399,33.568038
AZ,-112.167143,33.495366
AZ,-112.203333,33.583707
AZ,-112.220868,33.637642
AZ,-112.186759,33.524404
AZ,-112.169735,33.465237
AZ,-112.47837,34.550335
AZ,-112.238454,33.680971
AZ,-112.047617,33.067106
AZ,-112.234086,33.650547
AZ,-112.184268,33.48093
AZ,-112.205097,33.509595
AZ,-112.230351,33.578521
AZ,-112.168835,33.378559
AZ,-112.240856,33.61044
AZ,-112.255576,33.652122
AZ,-112.273036,33.708123
AZ,-112.203037,33.451963
AZ,-112.220137,33.476819
AZ,-112.238924,33.53698
AZ,-112.223378,33.470551
AZ,-112.254487,33.565815
AZ,-112.276869,33.638601
AZ,-112.23736,33.4947
UT,-113.076528,37.681128
AZ,-112.223191,33.420392
UT,-113.088353,37.654428
AZ,-112.256488,33.480008
AZ,-112.267345,33.510194
AZ,-112.291512,33.565122
AZ,-112.274658,33.465321
AZ,-112.289675,33.492983
AZ,-112.272,33.419935
AZ,-112.336423,33.610549
AZ,-112.358135,33.642697
AZ,-112.358749,33.610578
AZ,-112.375006,33.657087
AZ,-112.340151,33.494429
AZ,-112.357702,33.537449
AZ,-112.337413,33.459224
AZ,-112.341737,33.456021
AZ,-112.394432,33.62367
AZ,-112.357502,33.465173
AZ,-112.414705,33.63832
AZ,-112.420668,33.612459
AZ,-112.393216,33.453806
AZ,-112.395282,33.459406
AZ,-112.429014,33.3565
UT,-113.310645,37.176806
AZ,-112.555881,33.441599
AZ,-112.560331,33.436921
AZ,-112.725169,33.972116
MT,-111.277213,47.494479
MT,-111.307544,47.522717
MT,-111.338705,47.484992
UT,-113.521583,37.127608
UT,-113.566623,37.109546
UT,-113.5844,37.08737
MT,-112.629562,45.22445
MT,-112.00644,46.590831
UT,-113.624195,37.122378
MT,-112.021316,46.616011
AZ,-112.732565,32.944232
MT,-112.50879,45.980766
MT,-112.611178,46.004973
ID,-113.7938,42.559891
NV,-114.06389,40.739086
NV,-114.064869,36.815205
MT,-112.72599,46.412159
NV,-114.099108,36.803443
MT,-112.934124,46.126547
AZ,-114.007267,35.218357
AZ,-114.033173,35.222559
AZ,-114.036693,35.223598
ID,-114.420938,42.547982
NV,-114.442661,36.538711
ID,-114.46078,42.567099
ID,-114.461173,42.592355
ID,-114.480603,42.563894
ID,-114.319897,43.526588
ID,-114.519277,42.694754
NV,-114.869511,39.243296
ID,-114.749767,42.594109
ID,-114.711762,42.92274
NV,-114.960064,41.099118
MT,-112.339857,48.639858
AZ,-114.36573,34.573364
AZ,-114.343369,34.470848
AZ,-114.277999,34.154503
AZ,-114.565421,35.169442
NV,-114.571939,35.163685
AZ,-114.597456,35.106374
AZ,-114.594121,35.082077
AZ,-114.597462,35.018269
AZ,-114.237441,33.661629
NV,-114.849128,35.971646
CA,-114.610064,34.839392
NV,-114.962863,36.013086
NV,-114.98426,36.042519
NV,-115.027075,36.196246
NV,-115.013006,36.065356
NV,-115.047034,36.159053
NV,-115.061825,36.236803
NV,-115.033554,36.060284
NV,-115.061658,36.174877
NV,-114.918338,35.460918
NV,-115.046683,36.064001
NV,-115.064796,36.137388
NV,-115.062298,36.112779
NV,-115.06358,36.108554
NV,-115.066655,36.113822
NV,-115.079754,36.159477
NV,-115.063052,36.025037
NV,-115.099487,36.213447
MT,-114.157066,46.253881
NV,-115.097762,36.173775
NV,-115.116646,36.264736
NV,-115.08302,36.053454
NV,-115.115205,36.188043
NV,-115.134532,36.281425
NV,-115.109418,36.130033
NV,-115.105034,36.099634
NV,-115.128382,36.217298
NV,-115.119297,36.158526
NV,-115.128444,36.195247
NV,-115.119567,36.114261
NV,-115.115373,36.071926
NV,-115.122299,36.080516
NV,-115.117908,36.041879
NV,-115.137393,36.143564
NV,-115.142879,36.169503
NV,-115.112948,36.006667
NV,-115.146667,36.172162
NV,-115.138063,36.119999
NV,-115.160798,36.239955
NV,-115.137484,36.101743
NV,-115.124112,36.023
NV,-115.161168,36.195286
NV,-115.168776,36.236827
NV,-115.155041,36.143994
NV,-115.156379,36.147618
NV,-115.179414,36.262304
NV,-115.154446,36.122028
NV,-115.162624,36.158525
NV,-115.135282,36.012769
NV,-115.1633,36.135565
NV,-115.164525,36.137151
NV,-115.179801,36.180822
NV,-115.171921,36.120085
NV,-115.177237,36.14478
NV,-115.172174,36.108489
MT,-113.984571,46.869814
NV,-115.207138,36.279917
NV,-115.172226,36.090052
NV,-115.171403,36.056504
NV,-115.208019,36.247126
NV,-115.196406,36.1725
NV,-115.186314,36.100511
NV,-115.171984,36.012571
NV,-115.212438,36.216749
NV,-115.202191,36.156329
NV,-115.200181,36.143978
NV,-115.205498,36.16676
NV,-115.195923,36.114432
MT,-114.02964,46.84006
NV,-115.191449,36.039296
MT,-114.020579,46.878218
NV,-115.209057,36.114913
MT,-114.081539,46.757812
NV,-115.223553,36.174937
NV,-115.222387,36.12523
NV,-115.249932,36.262598
NV,-115.233748,36.159499
NV,-115.240731,36.196358
CA,-114.605914,33.608684
NV,-115.224055,36.100384
NV,-115.250261,36.241028
NV,-115.206946,35.99722
MT,-114.037141,46.907262
NV,-115.242584,36.145722
NV,-115.270582,36.272042
NV,-115.256453,36.181715
NV,-115.246403,36.122957
NV,-115.261787,36.196608
NV,-115.281428,36.301934
NV,-115.279315,36.277015
NV,-115.241972,36.061777
NV,-115.263073,36.158616
NV,-115.248941,36.065036
NV,-115.243848,36.021602
NV,-115.261857,36.115045
NV,-115.281423,36.218979
NV,-115.279707,36.125491
NV,-115.291036,36.161421
NV,-115.278794,36.071053
NV,-115.305963,36.191859
NV,-115.27792,36.020868
NV,-115.293885,36.094154
NV,-115.2979,36.099361
NV,-115.308197,36.114724
NV,-115.320344,36.159433
MT,-114.132817,46.954773
AZ,-114.440958,32.671299
NV,-115.748896,40.847283
AZ,-114.493191,32.668082
NV,-115.790445,40.838591
NV,-115.384733,35.614831
NV,-115.387905,35.610122
MT,-114.09623,47.518848
AZ,-114.609279,32.697885
AZ,-114.601543,32.674512
AZ,-114.625204,32.680607
AZ,-114.650896,32.697804
AZ,-114.647285,32.68161
ID,-115.664387,43.136983
ID,-115.700656,43.126132
MT,-114.128259,47.692278
AZ,-114.782616,32.488147
MT,-114.27656,48.217487
NV,-115.986045,36.209146
MT,-114.332432,48.199949
MT,-114.33128,48.233617
MT,-114.334713,48.395983
ID,-116.154909,43.542299
ID,-116.194206,43.59621
ID,-116.214174,43.593863
ID,-116.221531,43.621202
ID,-116.242896,43.609385
ID,-116.272046,43.590711
ID,-116.279698,43.619055
ID,-116.284973,43.592809
ID,-116.288671,43.604682
ID,-116.280325,43.648824
ID,-116.304779,43.620263
ID,-116.355707,43.60013
ID,-116.353573,43.633524
ID,-116.353603,43.693359
ID,-116.394511,43.500153
ID,-116.372984,43.619827
ID,-116.392626,43.597103
ID,-116.411111,43.66338
ID,-116.435863,43.618959
CA,-115.542259,32.978937
ID,-116.517085,43.595682
CA,-115.498351,32.672724
CA,-115.552891,32.776282
ID,-116.500629,43.863313
CA,-115.569613,32.795786
CA,-115.57737,32.813492
ID,-116.572272,43.55806
ID,-116.574762,43.586641
ID,-116.593972,43.614078
CA,-116.053978,34.13662
NV,-116.944623,40.637717
ID,-116.645358,43.631129
ID,-116.665949,43.648652
CA,-116.180943,33.683868
CA,-116.216112,33.740362
CA,-116.214179,33.700041
CA,-116.229195,33.740234
CA,-116.241814,33.708332
OR,-116.940686,44.024076
CA,-116.405807,34.126534
CA,-116.280546,33.703708
CA,-116.297899,33.759981
CA,-116.288294,33.709873
OR,-116.986489,44.024536
ID,-116.963431,44.246083
CA,-116.388588,33.8014
CA,-116.402382,33.817101
CA,-116.394656,33.723536
CA,-116.395447,33.720989
CA,-116.458611,33.819366
MT,-115.55174,48.386698
CA,-116.500847,33.945549
CA,-116.486939,33.813137
CA,-116.48258,33.788019
CA,-116.526148,33.844548
CA,-116.520573,33.80085
ID,-116.133468,47.547418
CA,-116.9991,34.891216
NV,-117.74832,40.959164
CA,-116.898605,34.243885
CA,-116.818879,33.930892
CA,-117.085938,34.855179
CA,-116.899368,33.92522
ID,-116.989271,46.390393
CA,-116.954688,33.923604
ID,-117.00143,46.41317
CA,-116.977661,33.928091
WA,-117.042226,46.420188
CA,-116.955612,33.767925
CA,-116.952698,33.747189
CA,-116.971219,33.795072
CA,-117.057259,33.994579
CA,-117.071081,34.034364
ID,-116.989017,46.722348
CA,-116.996214,33.747046
CA,-117.221825,34.526431
CA,-117.009918,33.726372
ID,-117.021355,46.732956
CA,-117.24408,34.471664
CA,-117.188477,34.251438
CA,-117.139182,34.069729
CA,-116.75022,32.834168
CA,-117.207933,34.247647
CA,-117.195024,34.137752
CA,-117.175598,34.054916
CA,-117.198737,34.121647
CA,-117.28627,34.419708
CA,-117.317398,34.520535
CA,-116.877495,33.036632
CA,-117.209465,34.063255
CA,-117.346229,34.507012
CA,-117.222821,34.06509
CA,-117.277866,34.243892
CA,-117.343262,34.471143
CA,-117.252777,34.13554
CA,-117.354417,34.465173
WA,-117.171213,46.739599
WA,-117.181668,46.7148
CA,-117.34906,34.427158
CA,-117.241594,34.047739
ID,-116.788235,47.700518
CA,-117.366003,34.469913
CA,-117.281181,34.165207
CA,-117.206107,33.89198
ID,-116.8042,47.693738
ID,-116.791867,47.729581
CA,-117.22673,33.94141
CA,-117.669266,35.62426
CA,-117.153289,33.684568
CA,-117.397854,34.507163
CA,-117.094505,33.480193
ID,-116.545522,48.300865
CA,-117.298981,34.136398
CA,-117.236389,33.917732
CA,-117.102852,33.479451
CA,-117.283531,34.063374
CA,-117.247929,33.938739
CA,-117.298164,34.102371
CA,-117.22476,33.845151
CA,-117.190643,33.714005
OR,-117.815106,44.782064
CA,-117.126915,33.508694
CA,-117.140423,33.550578
CA,-116.901921,32.826621
CA,-117.314201,34.121565
CA,-117.227746,33.818335
CA,-117.332081,34.166071
CA,-117.225586,33.802143
CA,-117.190644,33.684648
CA,-117.314131,34.091806
CA,-117.151925,33.53096
CA,-117.309402,34.047878
CA,-117.279533,33.939026
CA,-116.931483,32.852883
CA,-116.918504,32.811492
CA,-117.286244,33.93849
CA,-117.153625,33.504002
CA,-117.32663,34.067661
CA,-117.319093,34.033501
CA,-117.18425,33.571175
CA,-116.935189,32.797354
CA,-117.192653,33.5525
CA,-117.202665,33.573769
CA,-117.19674,33.554518
CA,-117.370919,34.121078
CA,-116.932864,32.744067
ID,-116.922227,47.711133
CA,-117.067708,33.130532
CA,-117.339327,33.990618
ID,-116.882318,47.816936
CA,-117.36988,34.072114
CA,-116.96723,32.805438
CA,-117.327156,33.915752
CA,-116.973099,32.808063
CA,-116.984106,32.837892
CA,-117.074868,33.10416
CA,-117.070518,33.07146
CA,-116.961277,32.747503
CA,-117.091027,33.128912
CA,-117.396997,34.107075
CA,-117.243126,33.596716
CA,-117.35923,33.975335
CA,-117.037742,32.958984
CA,-117.097264,33.116947
CA,-117.470473,34.309134
CA,-117.438985,34.182371
CA,-117.0786,33.013263
CA,-117.059672,32.952676
CA,-117.433501,34.138618
CA,-117.121101,33.133541
CA,-117.123482,33.135632
CA,-117.011688,32.801862
CA,-117.428183,34.10555
CA,-117.076232,32.981939
ID,-116.999341,47.711409
CA,-117.009409,32.77756
CA,-117.300346,33.660469
CA,-116.966709,32.647168
CA,-116.938487,32.555469
CA,-117.435135,34.06963
CA,-117.026135,32.773875
CA,-117.403175,33.935442
CA,-117.453966,34.106172
CA,-117.008941,32.706976
CA,-117.435677,34.011326
CA,-117.341515,33.690925
CA,-118.061971,36.60227
CA,-117.098124,32.936691
CA,-117.421539,33.946465
CA,-117.107671,32.950016
CA,-117.174056,33.138991
CA,-117.252086,33.371479
CA,-117.226501,33.289737
CA,-117.043762,32.742865
CA,-117.57415,34.42606
CA,-117.48973,34.107196
CA,-117.053517,32.741764
CA,-117.436272,33.908478
NV,-118.472843,40.178851
CA,-117.071172,32.770951
CA,-117.199724,33.148258
CA,-117.044747,32.689339
CA,-117.034444,32.660292
WA,-117.105118,47.669728
CA,-117.454491,33.935301
CA,-117.486057,34.040996
CA,-117.025474,32.614779
CA,-117.130298,32.915452
CA,-117.10107,32.822516
CA,-117.038674,32.628631
CA,-117.476852,33.97588
CA,-117.458794,33.913937
CA,-117.131607,32.8888
CA,-117.098132,32.789433
CA,-117.235175,33.19384
CA,-117.245195,33.220722
CA,-117.084575,32.720593
CA,-117.035518,32.581433
CA,-117.116075,32.809383
CA,-117.039711,32.584133
CA,-117.473159,33.904705
CA,-117.100651,32.748929
CA,-117.02909,32.544368
CA,-117.536006,34.106797
CA,-117.13579,32.831036
CA,-117.082885,32.677288
CA,-117.253113,33.172587
CA,-117.038692,32.545021
CA,-117.15957,32.880434
CA,-117.127988,32.783538
CA,-117.06944,32.613294
CA,-117.08925,32.652769
CA,-117.291377,33.24638
CA,-117.096049,32.670381
CA,-117.559409,34.10695
CA,-117.058285,32.557546
CA,-117.094286,32.651891
CA,-117.079258,32.603696
CA,-117.087489,32.626927
CA,-117.575377,34.138052
CA,-117.556861,34.074251
CA,-117.286866,33.206299
CA,-117.083015,32.606718
CA,-117.165367,32.832256
CA,-117.098568,32.640441
CA,-117.13924,32.754825
WA,-117.197445,47.664952
CA,-117.119995,32.679359
CA,-117.308252,33.23201
CA,-117.293594,33.182801
WA,-117.196157,47.689385
CA,-117.520424,33.888794
CA,-117.15076,32.748812
CA,-117.17802,32.820675
CA,-117.203383,32.892894
CA,-117.134415,32.693033
CA,-117.146467,32.724858
CA,-117.263967,33.067246
CA,-117.170161,32.785727
CA,-117.261459,33.045543
CA,-117.555706,33.974839
CA,-117.594818,34.106182
CA,-117.231378,32.954455
CA,-117.154057,32.718727
CA,-117.350908,33.296691
CA,-117.109675,32.583441
CA,-117.5546,33.939205
CA,-117.249506,32.980291
CA,-117.333385,33.224276
CA,-117.201938,32.833157
CA,-117.215377,32.866813
CA,-117.615551,34.121163
CA,-117.592722,34.029043
CA,-117.544205,33.865322
CA,-117.539578,33.846244
CA,-117.561855,33.897698
WA,-117.263794,47.656625
CA,-117.340245,33.18218
CA,-117.324179,33.12264
CA,-117.218854,32.806902
WA,-117.040146,48.184191
CA,-117.631721,34.078289
CA,-117.19142,32.701829
CA,-117.363929,33.203564
CA,-117.411723,33.346482
CA,-117.361108,33.190414
WA,-117.282127,47.677586
OR,-118.075473,45.3301
CA,-117.649212,34.106468
CA,-117.583328,33.879749
CA,-117.629837,34.033448
CA,-117.218491,32.753724
CA,-117.392262,33.225186
CA,-118.39502,37.365234
CA,-117.249496,32.797611
CA,-117.226728,32.72794
CA,-117.650162,34.028564
CA,-117.669632,34.07333
CA,-117.680564,34.106508
CA,-117.614433,33.879954
CA,-117.958258,35.125638
WA,-117.346133,47.65691
WA,-117.367697,47.610829
CA,-117.689209,34.087929
WA,-117.368076,47.628537
CA,-117.688774,34.023911
WA,-117.364768,47.688407
CA,-117.706591,34.055537
CA,-117.718556,34.080327
CA,-117.595652,33.643234
CA,-117.695186,33.962675
WA,-117.396933,47.672434
CA,-117.70598,33.987691
WA,-117.353085,47.785715
NV,-118.624122,38.532903
WA,-117.420565,47.653196
CA,-117.72229,34.001073
CA,-117.749825,34.088161
CA,-117.743102,34.062902
WA,-117.410481,47.698552
CA,-117.762009,34.112797
WA,-117.425851,47.674703
WA,-117.436322,47.652288
WA,-117.410035,47.741789
WA,-117.425689,47.715911
WA,-117.401774,47.773143
CA,-117.755386,34.033176
CA,-117.646973,33.652828
CA,-117.748017,33.984807
WA,-117.44346,47.700288
CA,-117.665353,33.680638
CA,-117.629113,33.562253
CA,-117.789429,34.071949
CA,-117.660675,33.62162
CA,-117.745018,33.872307
WA,-117.565473,47.50206
CA,-117.820419,34.106937
CA,-117.825912,34.11641
CA,-117.830145,34.129073
CA,-117.620132,33.439518
CA,-117.676123,33.596693
WA,-117.485232,47.738988
CA,-117.810959,34.021614
NV,-118.80066,39.476044
CA,-117.702227,33.65526
NV,-118.806534,39.475716
CA,-117.659386,33.500713
WA,-117.563949,47.589613
CA,-117.707878,33.615974
CA,-117.835897,34.028526
CA,-117.716232,33.627804
CA,-117.979013,34.521455
CA,-117.686165,33.523415
CA,-117.864647,34.107029
CA,-117.792486,33.859881
CA,-117.726378,33.629515
CA,-117.708221,33.566074
CA,-117.761697,33.734217
WA,-117.577969,47.643415
CA,-117.810524,33.888981
CA,-117.845348,33.999831
CA,-117.872932,34.086533
CA,-117.887505,34.128277
CA,-117.689796,33.465313
CA,-117.879539,34.071026
WA,-117.477739,47.944146
CA,-117.808586,33.787453
CA,-117.907977,34.119026
CA,-117.870361,33.986889
CA,-117.909104,34.102519
CA,-117.907351,34.096462
CA,-117.798286,33.730649
CA,-118.171875,35.048187
CA,-118.042222,34.556658
CA,-117.907181,34.073376
CA,-118.046097,34.558806
CA,-117.835571,33.828655
CA,-117.888954,34.003757
CA,-117.789314,33.67083
CA,-117.838514,33.828038
CA,-117.799782,33.694954
CA,-117.866674,33.911516
CA,-117.933217,34.132659
CA,-117.836197,33.796955
CA,-117.863492,33.886599
CA,-117.821595,33.746032
CA,-118.095161,34.689362
CA,-118.096998,34.692445
CA,-117.934474,34.108311
CA,-117.91539,34.031361
CA,-117.927712,34.067008
CA,-117.852101,33.809571
CA,-117.912582,33.990276
CA,-117.878672,33.8736
CA,-117.892624,33.914036
CA,-117.826736,33.693336
CA,-118.11274,34.676336
CA,-118.085281,34.558361
CA,-117.942711,34.051022
CA,-117.856537,33.760323
CA,-117.850914,33.734083
CA,-117.932712,33.998383
CA,-117.888794,33.849266
CA,-118.176391,34.864477
CA,-117.872879,33.788269
CA,-117.959282,34.071602
CA,-117.980927,34.139263
CA,-117.865181,33.745777
CA,-117.967842,34.08427
CA,-117.983921,34.134071
CA,-118.146698,34.704346
CA,-117.888611,33.802883
CA,-117.856934,33.68557
CA,-117.93008,33.917708
CA,-117.868359,33.715693
CA,-117.937729,33.939461
CA,-117.884735,33.757999
CA,-117.860708,33.680482
CA,-117.978882,34.069955
CA,-117.974115,34.053674
CA,-117.862015,33.678501
CA,-117.923241,33.874203
CA,-118.152596,34.674469
CA,-118.128014,34.580273
CA,-117.965973,34.011509
CA,-117.919437,33.856129
CA,-117.909157,33.818447
CA,-118.009119,34.139937
CA,-118.144516,34.611568
CA,-117.888924,33.726879
CA,-117.914688,33.81094
CA,-118.172411,34.697137
CA,-118.147027,34.601292
CA,-117.988609,34.043941
CA,-118.174027,34.693851
CA,-117.885872,33.69664
CA,-117.973327,33.98077
CA,-117.914421,33.780876
CA,-118.026726,34.151459
CA,-117.886199,33.683784
CA,-117.882153,33.66722
WA,-118.303047,46.075631
CA,-117.938031,33.836157
CA,-117.941254,33.842751
CA,-117.920792,33.760235
CA,-117.915347,33.737123
CA,-118.184097,34.660606
CA,-117.905521,33.700244
CA,-117.970972,33.913475
CA,-117.961958,33.877457
CA,-118.026833,34.093052
CA,-117.920479,33.738503
CA,-117.942421,33.802845
CA,-117.959671,33.858345
CA,-118.025665,34.06683
CA,-117.93944,33.774471
CA,-118.049797,34.135239
CA,-117.994186,33.93066
CA,-117.919823,33.68504
WA,-118.346594,46.055035
CA,-118.006203,33.948303
OR,-118.38751,45.931299
CA,-117.932222,33.702247
CA,-117.918624,33.657425
CA,-117.96846,33.817852
CA,-118.055527,34.107838
CA,-117.961159,33.788864
CA,-117.910553,33.616325
CA,-118.040207,34.036358
CA,-118.053328,34.078935
CA,-117.957336,33.759178
CA,-117.986614,33.844556
CA,-117.924782,33.643192
CA,-117.997849,33.87431
CA,-118.072586,34.123654
CA,-118.013846,33.917441
CA,-118.220733,34.6312
CA,-117.998833,33.848087
CA,-118.063852,34.063107
CA,-118.091362,34.150162
CA,-118.097852,34.168864
CA,-117.953491,33.687637
CA,-118.038536,33.957039
CA,-118.002739,33.831604
CA,-117.993592,33.801434
CA,-118.010818,33.857903
CA,-118.197212,34.492779
CA,-118.05067,33.981205
CA,-118.082279,34.080144
CA,-118.029564,33.901695
CA,-117.99355,33.76762
CA,-118.048675,33.941299
CA,-118.079521,34.038803
CA,-118.085443,34.050335
CA,-118.065422,33.971138
CA,-117.988693,33.717209
CA,-118.005386,33.758854
CA,-118.12308,34.145614
CA,-118.02874,33.815025
CA,-118.086693,34.002872
CA,-118.132896,34.159691
CA,-118.105499,34.063046
CA,-118.045227,33.858364
CA,-118.117714,34.099907
CA,-117.987984,33.666519
CA,-118.029282,33.787468
CA,-118.01432,33.730476
CA,-118.07225,33.91748
CA,-118.063608,33.887421
CA,-118.408263,35.125999
CA,-118.097902,33.984001
CA,-118.005756,33.681474
CA,-118.16008,34.182667
CA,-118.09845,33.969341
CA,-118.104921,33.984982
CA,-118.121056,34.020676
CA,-118.149803,34.117439
CA,-118.139427,34.077328
CA,-118.082954,33.871426
CA,-118.148806,34.087777
CA,-118.075287,33.831886
CA,-118.039648,33.715748
CA,-118.113213,33.954441
CA,-118.10218,33.917439
CA,-118.098366,33.902481
CA,-118.18763,34.199051
CA,-118.070663,33.80278
CA,-118.144348,34.039829
CA,-118.117932,33.947453
CA,-118.113959,33.931035
CA,-118.141243,33.995846
CA,-118.153374,34.033054
CA,-118.150833,34.019382
CA,-118.188227,34.137185
CA,-118.175911,34.087677
CA,-118.173431,34.059719
CA,-118.192802,34.119038
CA,-118.142643,33.944892
CA,-118.469591,35.124584
CA,-118.115952,33.846294
CA,-118.107504,33.810791
CA,-118.12548,33.859795
CA,-118.17424,34.018513
CA,-118.147865,33.928738
CA,-118.201527,34.104948
CA,-118.143602,33.904154
CA,-118.163788,33.96809
CA,-118.183786,34.033038
CA,-118.145245,33.902185
CA,-118.142357,33.887348
CA,-118.165771,33.948864
CA,-118.105118,33.74548
CA,-118.124795,33.798827
CA,-118.208717,34.074116
CA,-118.142104,33.847781
CA,-118.151031,33.875153
CA,-118.185936,33.98679
NV,-119.163587,38.99408
CA,-118.199295,34.026688
OR,-119.074162,43.573647
CA,-118.236481,34.142467
CA,-118.208504,34.04631
CA,-118.212257,34.058479
CA,-118.186255,33.961299
CA,-118.222832,34.083157
NV,-119.221749,39.608667
CA,-118.274215,34.244872
CA,-118.169251,33.889444
CA,-118.183135,33.932606
OR,-118.683013,45.643702
CA,-118.202391,33.979374
CA,-118.158572,33.83032
CA,-118.159531,33.832909
CA,-118.168167,33.861256
CA,-118.197145,33.953527
CA,-118.219254,34.027588
CA,-118.257566,34.153187
CA,-118.246658,34.115196
CA,-118.25946,34.145576
CA,-118.220238,34.008423
CA,-118.153442,33.782398
CA,-118.186545,33.874104
CA,-118.216632,33.973601
CA,-118.168335,33.803891
CA,-118.238154,34.035304
CA,-118.211472,33.945129
CA,-118.225685,33.989025
CA,-118.306351,34.259434
CA,-118.210922,33.930168
CA,-118.244026,34.031433
CA,-118.260628,34.080608
CA,-118.208983,33.903895
CA,-118.231201,33.975014
CA,-118.289429,34.170498
CA,-118.193136,33.847129
CA,-118.207452,33.88837
CA,-118.231385,33.95817
CA,-118.26815,34.070595
CA,-118.179681,33.7715
CA,-118.189911,33.804138
CA,-118.188915,33.790121
CA,-118.256904,34.010548
CA,-118.270819,34.05596
CA,-118.267227,34.043062
CA,-118.217945,33.877613
CA,-118.284004,34.09531
CA,-118.225038,33.896434
CA,-118.189026,33.775009
CA,-118.266914,34.03252
CA,-118.255989,33.989006
CA,-118.238625,33.92564
CA,-118.279221,34.051064
CA,-118.319695,34.188576
CA,-118.291301,34.083389
CA,-118.32185,34.183744
